ticker,rating_date,current_ratio,debt_equity_ratio,gross_profit_margin,operating_profit_margin,ebit_margin,pretax_profit_margin,net_profit_margin,asset_turnover,roe,roa,operating_cashflow_ps,free_cashflow_ps,company_name,rating_agency,sector,source,rating_detail,delta_days,is_synthetic
CVX,2014-12-08,-0.02498235301549192,-0.7001113203770575,-0.275200916248647,0.4762530390978895,0.4869353716101384,0.646222788352054,0.3231558547087799,0.523095144113398,0.13979234974468382,1.0427723327892557,-0.9079225656315036,-1.176783549450837,CHEVRON CORPORATION,1,5,2,2,-1.0370053416664327,0
INGR,2011-09-30,0.1986686291504905,-0.44476620729309085,-1.184981801825686,-0.5488577212465043,-0.5374674057891947,-0.4243342789039176,-0.43507150227137287,0.8486566805613133,-0.24678585019317315,-0.4905530087529184,1.8491412643504275,1.7097481785637891,Ingredion Incorporated,6,3,2,2,0.18296942149362969,0
CMCSA,2013-01-08,-0.5233621562353028,-0.022768578424916554,-0.15593278140785327,0.4961906003465819,0.5068591631727869,0.6088515111061407,0.25508445028597804,-0.7999614061986335,0.061458073327380985,0.02634946057061859,-0.1852404149604439,-0.1259951989587576,Comcast Corporation,5,9,2,2,-0.5593814225056271,0
TRTN,2016-07-22,0.5616391154547955,0.7726051176924756,1.970245804102337,1.6931635275362034,1.703005412455072,0.6122714693777728,0.6791174055809209,-1.4103120143026358,-0.0929097988059046,-0.30180366935289377,0.2587341353937585,2.909755328955195,Triton Container International Ltd.,6,8,2,2,1.0976035385652365,0
SNA,2014-04-23,0.7770384150402998,-0.3134259842932283,0.18889909375625208,0.47792342725596243,0.4886046061306013,0.5247145526314967,0.370721934076178,-0.005757646113075072,0.08722664299129375,0.6532026962389264,0.39398754256760443,0.2664823145564761,Snap-on Inc.,6,1,2,2,-0.2763465944676188,0
SYN_0_0000158,2016-05-27,0.1717957946692228,0.18880885536288972,-0.22162376712135679,-0.6955571401547491,-0.4894160294550014,-0.7128261889273668,-0.5792711576852208,-0.43209528306621814,-0.682145103679793,-0.9428532335505628,0.2890609690342667,0.315557343542217,__SYNTHETIC__,4,6,2,0,0.11155306783852041,1
SYN_0_0000133,2014-07-11,0.3508056419070684,0.05164990094263633,-0.2310832843536641,-0.4509234222171168,-0.38646680590967186,-0.41622319379860606,-0.3482237201057501,-0.408987708599416,-0.5604799747742542,-0.6772446332773834,0.4362213844775993,0.3359721419405943,__SYNTHETIC__,4,6,2,0,-0.02750031890736505,1
SYN_1_0000273,2014-11-26,0.3326669373386857,0.02887858237546581,-0.19664056573163813,-0.2322555818381673,-0.30424754170225476,-0.3201867525388602,-0.2781326287659329,-0.1676879294825382,-0.18487864822945888,-0.3389740272137818,-0.1888735038585696,-0.10193811387490515,__SYNTHETIC__,3,6,2,1,0.20228255482017546,1
SYN_1_0000193,2014-05-28,0.35010054327053175,0.01932853753956909,-0.21247099313006612,-0.28773994051129925,-0.3358101132829008,-0.36012496156761564,-0.2934322284555435,-0.15948370852786375,-0.21930220933724165,-0.34924286081238964,-0.15554627408823274,-0.06700671915331924,__SYNTHETIC__,3,6,2,1,1.3305120260470273,1
ABT,2015-10-23,0.3637743893807582,-0.5060728402894785,0.3925431758517145,-0.07452146469276347,-0.06345874503568835,0.07943668616842887,0.491856227899315,-0.6129057136703441,-0.125963463270195,0.004020325775626002,-1.8864666887997774,-1.193069967138964,ABBOTT LABORATORIES,1,7,2,2,0.1325996132055357,0
HON,2014-03-03,-0.17255998650009827,-0.2722044754064155,-0.651505205464343,0.14480720425003044,0.15571844665900586,0.30919244830924447,0.26514186474731843,0.21225201036968322,0.22091912760932395,0.6483219716726515,0.3660995583015168,0.15121975230807053,HONEYWELL INTERNATIONAL INC,1,8,2,2,0.23042600781193653,0
LCI,2016-10-25,0.28259224227547314,-0.7611691277647318,-0.8923913077281018,-0.27191630497345587,-0.2607172564573268,-0.08356604636604574,-0.1052656051491091,2.0400651099070175,0.06082438121232057,1.0646974073618647,0.3258203547838808,0.055136176140277965,"Lannett Company, Inc.",6,7,2,1,0.5601399075412004,0
SYN_0_0000164,2015-10-21,0.2771747091745591,0.114743146068359,-0.22761769898523943,-0.5511135430201275,-0.4382785685079993,-0.5393816415933941,-0.43870547763801415,-0.4174363094220832,-0.6132056065765488,-0.8140281377739771,0.3457492867658054,0.3164943013471442,__SYNTHETIC__,4,6,2,0,0.31782448555071163,1
STX,2011-03-07,0.1577093163764688,0.052731157009766015,-0.6214903336157831,0.22358890258607994,0.23444573516836884,0.303446999104674,0.5657971236580253,1.050564225150762,1.084662761142054,2.2374853648683954,0.7985267828239525,0.533447512606452,Seagate Technology plc,6,10,2,1,0.18296942149362969,0
CZR,2014-04-08,-0.08984422382216925,0.7568055123675297,0.013852716436596831,-0.19347064150284413,-0.18232577073413475,-0.10679523525400149,0.082525904538902,0.31152695555997195,0.2792282602861536,0.3795577310037086,-0.5154502838166408,-0.18453826794580921,Caesars Entertainment Resort Properties Finance Inc.,6,8,2,0,-1.7469695445507232,0
DAL,2014-07-29,-1.2625887220813163,0.0906812176752934,-0.8393141614648291,-0.20287549295482254,-0.1917241268153821,-0.17285640631407162,1.5091328082408764,-0.04641205883216241,1.8285156297418577,2.3301749974071804,0.8812322572547461,0.395390253786826,"DELTA AIR LINES, INC",1,8,2,2,0.1325996132055357,0
CDE,2014-01-29,1.5707104944851698,-0.5230530704324937,-0.22869280368158193,-5.186630804456081,-5.134141101978119,-4.940671469611191,-5.515191206768678,-1.110468718667608,-1.200887358669633,-4.169936143972102,-1.3826934036137155,-0.6484810853319174,"Coeur Mining, Inc.",5,8,2,0,-0.6621116124077325,0
SYN_0_0000054,2013-07-04,0.22248780449119754,0.14858392296273593,-0.2266581283712248,-0.6214281149732139,-0.45726629000784325,-0.6326482683522023,-0.5115991566241798,-0.42207334799114915,-0.649202205435075,-0.8832882320186077,0.30934720380571745,0.32466419107438416,__SYNTHETIC__,4,6,2,0,-0.8801928784188672,1
SYN_0_0000043,2016-05-25,0.13804454200380545,0.21491434812500199,-0.217784674705779,-0.7497194665579041,-0.5148135573663799,-0.7679853708841362,-0.6260124467439239,-0.44027402464261045,-0.7077749899833554,-0.982142156956384,0.27795282799786314,0.3091763251249855,__SYNTHETIC__,4,6,2,0,0.27528800925453206,1
IPG,2015-07-29,-0.7965145671736177,-0.07806438097790219,-1.383223691489971,-0.2450213161257098,-0.23384084237647262,-0.1811373334443252,-0.23120215697130983,-0.40053119030961803,-0.008508156839179808,-0.38399946188748874,0.1680396024370803,0.04114494858966682,INTERPUBLIC GROUP OF,1,8,2,2,0.17313971962216868,0
CPB,2015-12-10,-1.1598024557429856,1.536354502167525,-0.3554523097696767,0.10884616577371455,0.0320794713430956,0.2037424965337669,0.15178700536386733,0.4573667132788266,0.8719707132377748,0.6208437722477514,1.243436961674645,0.6648118778238399,Campbell Soup Company,1,3,1,2,0.033325303339988295,0
CMLS,2012-06-15,0.16746504872011028,2.3488035899241853,-0.18760707111083313,-0.08212765460029643,-0.07105968180088809,-1.1095286442442214,0.4260639389988579,-1.443412629633323,-0.4611984147512524,-0.8319092619504089,-0.3475866431190998,-0.1607374606293763,Cumulus Media Inc.,5,9,2,1,1.119745120437829,0
LYV,2012-08-15,-0.7055392420429831,0.14383879844201267,-0.5610043509465233,-0.8342593977718168,-0.8226719723754761,-0.7848398910887291,-0.6535277348004901,0.5596288079594304,-0.41496017105719707,-0.9871088398846123,-0.526271697882181,-0.2533939720712888,"Live Nation Entertainment, Inc.",5,8,2,1,-0.0662840831973257,0
MPC,2014-09-03,-0.06791172869227723,-0.48722599009274187,-1.0903101963501636,-0.3798031875631175,-0.3685296280030856,-0.19520341243446537,-0.19344278153114275,2.8248739683223834,0.35076453360346116,1.2168689578413416,0.7519398560353449,0.31779396256231296,Marathon Petroleum Corporation,5,5,2,2,1.3909927143552445,0
EQIX,2016-07-25,-0.24672980691231516,0.596045342258822,0.24538645272320958,0.3456850201949001,-0.5185348901448942,-0.331890883636763,-0.24148769206712378,-1.0359862355964728,-0.24332953497460474,-0.5877773591144323,2.420944585381486,-0.5773728643129512,"Equinix, Inc.",6,4,1,2,1.125963106965125,0
XRX,2015-08-17,-0.1676711305827991,-0.1652119762037675,-0.4479701362206308,-0.19999336926277186,-0.188843993634502,-0.2060706568898941,-0.061018638506597556,-0.1137346113610472,-0.09133502660952306,-0.09849316635615596,-0.4874901789759619,-0.09879876787723257,Xerox Corporation,5,8,2,2,0.37389889165885465,0
SAH,2014-06-30,-0.7047306384395041,1.1658510928664216,-1.160607335676943,-0.6441170271606325,-0.6326609217745127,-0.5288375293706268,-0.4406369908905229,2.8177895971665863,0.09781497616756478,-0.21273830413699102,-1.8261930279462024,-0.966789372348518,Sonic Automotive Inc.,6,4,2,1,-0.2763465944676188,0
AVA,2014-08-20,-0.9555994121401469,0.22411569558354247,2.280770931069346,0.27360882812189785,0.2844311149208797,0.1381346582284611,0.08709756830905922,-0.9219930375385458,-0.12486632468292619,-0.3588523084634258,-1.1636490688414596,-0.6762120127468366,AVISTA CORPORATION,1,9,2,2,0.10082389157995146,0
SYN_1_0000281,2014-02-18,0.34963865079269607,0.021406152412460244,-0.21577111533943638,-0.3030850366493185,-0.3410166853192118,-0.3715163834227404,-0.295361757481273,-0.1568850896474736,-0.24667211876542705,-0.3490021654370823,-0.1454552358589667,-0.06047301313146569,__SYNTHETIC__,3,6,2,1,0.5662880283942653,1
DVN,2015-06-02,-0.6541260670258334,-0.3399591893321242,2.280770931069346,0.7039538742839755,0.714478947391559,0.6781919111075368,0.0934092265033648,-0.7311559535941642,-0.1602088472344498,-0.2041388464170599,0.49564108532694157,-1.220832335514671,DEVON ENERGY CORPORATION,1,5,2,2,0.10082389157995146,0
LLY,2012-06-15,0.46976934133483866,-0.22375596255962057,1.5168371285950153,1.0402769322974135,1.0505697271007246,1.1932678453121768,1.1160621710568777,-0.00439791825227571,0.6536882807848885,1.7877836519759938,0.8559772439278137,0.5886263987891993,Eli Lilly and Company,2,7,2,2,1.219532819010624,0
SYN_0_0000084,2016-12-25,0.17386281714468632,0.18653046258211337,-0.222081394250071,-0.6920852074577359,-0.4867481593501122,-0.7100380369324277,-0.5765088650521308,-0.43136325427982136,-0.6811470403901723,-0.9403142316402047,0.2897529669275789,0.31725210242818846,__SYNTHETIC__,4,6,2,0,-2.884798777797107,1
SYN_0_0000177,2016-03-09,0.27902473106985837,0.11304720320876438,-0.22789887064712944,-0.5481503216400707,-0.43540008860162427,-0.5376131395556127,-0.4367398220486729,-0.4169795551176727,-0.6109945307394415,-0.8121802993197962,0.3460514706137636,0.31785133387810927,__SYNTHETIC__,4,6,2,0,0.3094917206181589,1
BWA,2014-08-08,0.07301303323558546,-0.4273598449570537,-0.9111374807161113,-0.03001415674283591,-0.018982175632440895,0.1666664302717958,0.139975597603592,0.5837131073013618,0.1117656607901639,0.7547883324110614,-0.7415664175548972,-0.3447299631601099,BORGWARNER INC,1,2,2,2,0.05644712236910125,0
NEE,2014-08-08,-1.4188475406711563,0.5079725230181991,0.8304276137671998,0.7173608241874294,0.7278766379132523,0.5904053263341453,0.5137782299658329,-1.2123947996372,-0.03078669082462542,-0.265014906804048,-0.37576089937564144,-0.9156034881858328,"NEXTERA ENERGY, INC.",1,9,2,2,0.1325996132055357,0
SYN_1_0000211,2016-06-21,0.3463281659532116,0.0207606562883198,-0.2065795789996958,-0.2658358186497072,-0.3256837663411991,-0.34329711242104466,-0.28834579356342616,-0.16301638614233815,-0.1939980037274145,-0.34722452980069907,-0.16950941319280766,-0.07861930997546063,__SYNTHETIC__,3,6,2,1,1.2467131270379268,1
TEN,2016-06-06,-0.4094916084448026,0.869239959365895,-1.0890060796421888,-0.3963558463687919,-0.38507085487322373,-0.26371361170194124,-0.2867397473500986,1.9020841095373362,1.1564898707659006,0.4488258119451242,1.1244332562829513,1.0754267946681038,Tenneco Inc.,5,2,2,1,-0.13529700820652016,0
AZO,2012-06-29,-1.0533329898195023,-2.5407209343753028,0.3035119760760087,0.43539722777457013,0.44610777696226767,0.4731575240857573,0.3003179591523997,1.041591148035849,-1.9125212393596847,1.5129413501830702,1.5275988395249458,1.1839295503471128,AutoZone Inc.,6,4,2,2,-1.2310262290309246,0
SYN_1_0000278,2016-12-23,0.33267107506161264,0.028870337872001883,-0.19663848297858721,-0.23225954925745018,-0.30424754170225476,-0.3201914435256983,-0.2781372603766519,-0.16768654096056101,-0.1848697660287204,-0.33897737020510554,-0.18887568681722344,-0.10193468269277872,__SYNTHETIC__,3,6,2,1,-2.884798777797107,1
OGE,2014-09-02,-1.3411424529478084,0.06410688395162964,0.2689831646623842,0.4857520944785402,0.4964278665590154,0.5914710188208232,0.5218865503930423,-0.9645263808856015,-0.0054129964712167,-0.04698914682204032,-1.4787542276051369,-0.4208799701883801,OGE ENERGY CORP.,1,9,2,2,0.25763635482751684,0
CE,2012-06-15,0.29617099436538613,1.6430812515430133,-0.9006436653933669,-0.11927115625713267,-0.04199801255460055,0.13168049475919735,0.18414883636964277,0.0905203895541351,0.7582906985179165,0.4002468105945339,1.3035572515390264,0.4383209272852426,Celanese Corporation,5,0,1,1,0.18296942149362969,0
RIG,2015-05-26,-0.06419057704674563,0.1590354898863408,2.280770931069346,-1.9274666560210538,-2.213980958288372,-1.9812076684775342,-2.0938704889626796,-0.941450147276929,-0.6428747307525704,-1.8501498128712812,1.64291548078017,-0.09561263460505093,Transocean Ltd.,1,5,1,1,1.3909927143552445,0
NWL,2015-06-01,-0.5012372497718887,0.3154186059702207,-0.20335337191919797,-0.09465826075071936,-0.08358163380798429,-0.07765690632311732,0.0015784960317720964,0.23549076846634925,0.16347541028365892,0.17235890103037182,-0.14430077976657585,-0.2973484352527594,NEWELL BRANDS INC,1,2,2,2,0.31782448555071163,0
SYN_0_0000151,2016-01-04,0.33435604778682926,0.07728109227018098,-0.22351837814678466,-0.47624613702758367,-0.40535425787824675,-0.43223907576892096,-0.3663888973474938,-0.4155883949486836,-0.5576672778738097,-0.701160393207207,0.43060993333192155,0.3101728384482483,__SYNTHETIC__,4,6,2,0,-0.24284111393818264,1
FLR,2014-06-20,0.11222476554082801,-0.6437240214343067,-1.5552177089606198,-0.53538344766732,-0.524002438088224,-0.3404430633930801,-0.32739922413340183,3.0409287149835995,0.18945205795550205,0.8276956550531883,0.47124542732420943,0.11320763071551124,Fluor Corp.,6,8,2,2,-0.9166775647459204,0
TEX,2015-05-08,0.38031243070449694,0.023822811595293585,-0.9825893487688375,-0.32326961401867893,-0.31203509883067115,-0.28557455203104265,-0.05917329943672942,0.3295244830866447,-0.019786930678128596,-0.05665225056615226,0.7696939958086235,0.4742441834428547,TEREX CORPORATION,1,1,2,1,-0.4259907126212609,0
SYN_1_0000245,2016-12-23,0.2993804888820526,0.04825268054473586,-0.18101008262611007,-0.18336992308143785,-0.25675787754564094,-0.2949321852185376,-0.26197618109322107,-0.1726045469517199,-0.22961474046770203,-0.31471435705153183,-0.21573091195535943,-0.1520466074790181,__SYNTHETIC__,3,6,2,1,-2.884798777797107,1
AZO,2012-04-17,-1.0533329898195023,-2.5407209343753028,0.3035119760760087,0.43539722777457013,0.44610777696226767,0.4731575240857573,0.3003179591523997,1.041591148035849,-1.9125212393596847,1.5129413501830702,1.5275988395249458,1.1839295503471128,AutoZone Inc.,6,4,2,2,1.2546947487321367,0
AMZN,2015-10-28,-0.6272654365690555,-0.0546627745796966,-0.5663782807865063,-0.8449534283508575,-0.8333586172245481,-0.6622014219235738,-0.5493109336833828,1.390002443840786,-0.36505691699618775,-0.8299363357129104,1.0718736656624162,-0.19026052280920527,"AMAZON.COM, INC",1,4,2,2,0.26650963363939467,0
JWN,2016-09-09,-0.7339900151695598,1.0999971126083077,-0.28319115453063526,-0.29968591122619603,-0.2884676838970269,-0.16796589693732453,-0.19005835641778848,1.6887415893174609,1.3168281630130951,0.5046647670123962,1.7185476071569485,1.5692385248027076,"Nordstrom, Inc.",0,4,2,2,0.9112415275774767,0
KOF,2014-04-04,-0.3536108752539253,-0.26005711206536264,0.13066200584346915,0.12924212029349763,0.14016411257888245,0.12344024654168158,0.07569059050505808,-0.052119173119890234,-0.08178471895008613,0.10589592115511781,-0.9439333121580497,-1.6266093754431825,COCA-COLA FEMSA SAB DE CV,1,3,2,2,0.6963029723469621,0
ATO,2014-01-02,-1.2461585710328325,0.1691966738166189,-0.285645962451529,0.06854623654524163,0.07951014786239499,0.028836599183547595,-0.0234191203882204,-0.5420660197938088,-0.10060632057650803,-0.2744779048991891,-0.1047265221381587,0.08946970532065412,ATMOS ENERGY CORPORATION,1,9,2,2,0.21177133444536844,0
AZO,2011-06-13,-0.995118102975031,-2.933837317559302,0.27870549603329237,0.3969735225403638,0.40771060869269393,0.432192748142743,0.263668243967421,0.9638341663280294,-2.675075118922223,1.3340743551637657,1.8494044058710033,1.8285006874596503,AutoZone Inc.,6,4,2,2,0.18296942149362969,0
AVY,2012-12-11,-0.6931665009908278,-0.022768578424916554,-0.6996686983728002,-0.5512888431724859,-0.44392522815598723,-0.35267163121566075,-0.08549263242302066,0.6783737683729048,0.035410489971016215,0.02221311159407042,-0.988639305984794,-0.452698222505725,Avery Dennison Corp.,6,1,2,2,0.8085113376753715,0
OII,2016-03-14,0.7395214982489061,-0.2705254036138778,-0.9586267089489285,0.018062581535070017,0.029061358905857943,0.11935292039226444,0.074659805754683,0.27273808125961224,0.03398941175776504,0.3389639512268658,-1.0381157280296702,0.025393027234933842,"Oceaneering International, Inc.",5,5,2,2,0.706692608495575,0
SYN_0_0000032,2016-12-26,0.3574653835823516,0.042677941290793164,-0.23363673959423714,-0.440674696560329,-0.37784406407878457,-0.4099560353835523,-0.3408001744445901,-0.4066443694845401,-0.558838544077827,-0.6685369766269487,0.43798802173114293,0.34511011519633605,__SYNTHETIC__,4,6,2,0,-2.884798777797107,1
ITW,2015-05-21,0.5467518727374917,0.1646856555176172,-0.13688783245578756,0.5264287772152678,0.53707645633374,0.6139027401132571,1.0048224407941306,0.15659775314476268,0.34288357905310124,0.9698400027369883,-1.297106304013664,-0.6845124263948396,Illinois Tool Works Inc.,5,1,2,2,-0.6899369990145436,0
MKC,2014-07-01,-0.4086438092395474,-0.1612203158527773,-0.12563932116037616,0.09553399239094107,0.10647926487256236,0.19461931317393427,0.2188986571920967,0.33233896949990005,0.13207927631435873,0.5709990545450617,-0.28070568586555483,-0.11561968189875385,MCCORMICK & COMPANY,1,3,2,2,0.5026305334258663,0
ATI,2015-05-05,0.7179106471988194,-0.14738346070932215,-1.5045146203576854,-1.0304759888568327,-1.0187530483479792,-0.9314984934469407,-0.21769858133314293,-0.3266841250744672,-0.3840132964232009,-0.9764044745938545,-0.5236390606620286,-0.9941744491947705,ALLEGHENY TECHNOLOGIES,1,1,2,1,-1.348479150836827,0
SYN_1_0000248,2013-12-04,0.2484647355240328,0.12775539738828368,-0.11600238443758282,-0.22719139153556522,-0.2741290265151628,-0.4819021269654007,-0.388051403843507,-0.1028622816358924,-0.7310635281723177,-0.383403217653723,-0.2693772768025746,-0.4211498101275528,__SYNTHETIC__,3,6,2,1,0.3094917206181589,1
JNPR,2014-02-27,0.8231538966186405,-0.6424380339229253,0.786778060423807,0.012289759347739092,0.023292523662974,0.13776148855043613,0.21779483193242588,-0.6254797293193666,-0.16959363829666946,-0.05533129834208331,0.042848116754649244,0.06280777057252321,"Juniper Networks, Inc.",5,10,2,2,-1.856568145212666,0
SYN_1_0000292,2016-02-26,0.03336592590356584,-0.07119305101843676,-0.5267998141482143,-0.24034049174491673,-0.22916325076228256,-0.40614751874813915,-0.10733646792331711,-0.5193224717707362,-0.14623130691553965,-0.20729845877245082,-0.433256689158351,0.7379805618755728,__SYNTHETIC__,3,10,2,1,1.3774259542985636,1
VGR,2015-03-31,1.4879617007054082,-4.548645300184126,-0.5027107378513513,0.09548016590345422,0.10642547555982443,-0.2792061756839287,-0.3427174097990922,0.6531964942915977,-4.72935599101066,-0.18606021270563794,0.006054155003135435,-0.04163910116484814,VECTOR GROUP LTD,1,6,2,1,0.5539453853371833,0
POST,2015-08-10,0.6426998011257311,0.5011725013902949,-0.716509165211695,-1.4903954832722572,-1.4783549037620947,-1.8615540029216975,-1.674060028622491,-0.9696871129670012,-0.6674439174980676,-1.4853074317687496,0.36815687597322055,-0.39714204479352294,Post Holdings Inc.,6,3,2,1,0.23959672105217952,0
NBR,2014-06-23,0.9719728715458803,-0.08066467327072593,-0.3837292664355305,-0.5474960457841989,-0.26261542736439897,-0.3489845755237409,-0.32339449934330045,-0.4644364907540641,-0.21952999567712222,-0.4494895644489224,2.64113388317808,4.533683786480292,"Nabors Industries, Inc.",2,5,2,2,-0.2763465944676188,0
BCE,2013-10-03,-1.3697702375875274,0.11104765554038241,-0.17689958656114513,0.6815377580298767,0.69207831261382,0.504389713373228,0.4989629520353381,-0.5282101235065438,0.1991560595980693,0.28359658316558944,-0.028859170419372308,-0.18774524594617403,BCE INC,1,9,2,1,0.5157631383303501,0
MSCI,2016-08-01,0.3879729263732874,1.6170791983482748,1.33576673742526,1.7056776474238695,1.469915902469762,1.4629120828914797,1.1003328788443418,-0.8540810355041544,0.9606942985812862,0.518964114252597,0.9048959621689581,0.5617193224855157,MSCI Inc,5,6,1,1,0.6478500031492757,0
BKH,2016-01-11,0.3270581555861008,0.30343326263382053,0.8182666245275088,0.76915903297273,0.7796390727609227,0.5400368938858598,-0.7349190179677644,-1.0727239142784837,-0.08367870172681528,-0.24972223007004266,0.870386689757334,1.539966990309182,Black Hills Corporation,5,9,2,2,-0.14982429534308997,0
MLM,2014-12-17,1.7795862697311053,-0.09042279626672657,-1.106706536756002,-0.2954566525859233,-0.2842413461537961,-0.2824284687326524,-0.18994715467388873,-0.2076926119644346,-0.17065294451886007,-0.3013950071588617,-0.9236328473850297,-0.3654181153585417,"MARTIN MARIETTA MATERIALS,",1,8,2,2,0.5539453853371833,0
KOF,2013-10-30,-0.10510552053670913,-0.4792446759491714,0.11888054282838995,0.13943060359689136,0.1503455593036996,0.2879146215245524,0.2168420972030087,0.2659310277348299,-0.007853184018762867,0.55503808409297,1.1040709623877454,1.693115910306995,COCA-COLA FEMSA SAB DE CV,1,3,2,2,-0.3293178955710125,0
CAH,2014-08-27,-0.5351248665360556,-0.1715089205343796,-1.5279685335360933,-0.7039707439798161,-0.692473301196465,-0.5080368138109035,-0.42170507948531044,3.2051678517232314,0.11760603214911641,-0.02182676039671193,0.8688668134993183,0.5296745973119051,"CARDINAL HEALTH, INC",1,4,2,2,0.24866609837080553,0
MMM,2014-11-05,0.04734794716840267,-0.42914996260069754,0.1743236717259452,0.6308765438210131,0.6414520870881537,0.7759650464015138,0.6359351476618105,0.3207141121590171,0.30995523429813254,1.4552678238111387,0.2904307039119152,0.07249158649519338,3M Company,5,1,2,2,-1.856568145212666,0
SYN_0_0000045,2016-09-17,0.17415644222349624,0.1859548022520201,-0.22222984825920888,-0.6916884655294337,-0.4863492705161132,-0.7100964610412239,-0.5764417066966994,-0.43135763076581357,-0.6810745024174762,-0.9399147441770213,0.28979724980313115,0.3178202081545347,__SYNTHETIC__,4,6,2,0,1.0879283346323192,1
NGG,2010-12-16,-1.1177971898105132,1.7689514431210949,-0.8075348964231267,0.7501518123523954,0.7606449792957723,0.42542014953055096,0.25529520216045737,-0.9447306373796492,0.42631103761906153,-0.25770920463301095,2.333556162088484,1.45341002526012,National Grid USA,6,9,2,2,0.27528800925453206,0
BZH,2015-02-04,3.4935177701289044,1.6738861301611099,-1.0300422393844044,-0.5754223668925144,-0.5640137048166866,-0.6876963286972588,-0.33485672894183494,-0.07504426250973453,-0.016157388153435412,-0.474343493107318,0.7871391881522435,0.49059348305255757,"BEAZER HOMES USA, INC",1,8,2,1,-0.2763465944676188,0
SYN_0_0000007,2014-10-04,0.24041242021036435,0.12503907598233965,-0.23192529512879778,-0.5924941669664632,-0.4335308718811621,-0.614658760283298,-0.4922343922060941,-0.41666318038516037,-0.6413639593569318,-0.8605078355170992,0.31460719860810427,0.3447488607353204,__SYNTHETIC__,4,6,2,0,-2.884798777797107,1
COST,2015-10-05,-0.7625982593807138,-0.2171221956363192,-1.230888324951611,-0.6259681213159255,-0.6145245502980972,-0.4265056114318046,-0.35940971365717095,3.2156939969211313,0.2133242803198683,0.4268952047904422,0.19049202769069093,-0.21443862165509284,COSTCO WHOLESALE CORPORATION,1,4,2,2,0.29256802215557287,0
WPP,2014-09-18,-0.7852554344364665,-0.21466421888111903,1.935143665838767,0.05828283534782226,0.06925383498487937,0.17129829432378793,0.14787899502430418,-0.6524142706432166,-0.00701141389577215,-0.08946774648784916,0.9523556082761249,0.5535697275107017,WPP PLC,1,8,2,2,0.1325996132055357,0
ALSN,2015-04-08,0.19448293203976388,0.5464828099392008,0.09538221700667637,0.7847696772362152,0.7952389356822079,0.530215283204812,0.3174578912553307,-0.6145330483002234,0.07469703658194582,0.0491132052431911,0.19222606187921232,0.0837474504572581,"Allison Transmission, Inc.",2,2,2,1,1.0648992004089155,0
MWA,2012-12-10,1.0749005404850251,0.9229601619040374,-0.6877216973235819,-0.39708788875191736,-0.3858023916782766,-0.6334372150194291,-1.359483863046619,0.14881064372731465,-0.36518460122832685,-0.8260734107213816,-0.18211127586118767,-0.11250702678075271,Mueller Water Products Inc.,6,1,2,0,0.6478500031492757,0
TGNA,2016-04-25,-0.362968677573722,0.993418804193495,1.0588606288737596,1.1366557417768843,0.5674278974323361,0.7245252931543155,0.633766037219905,-0.8543140618417396,0.18369142303499753,0.12460550467863188,0.9926517308774122,0.5483546298076563,TEGNA Inc.,6,4,1,1,1.3909927143552445,0
HDS,2016-04-15,0.3639298161043485,-3.867934289877201,-0.5939456162751354,-0.3471908344220939,-0.8040969679335229,-0.6096834580278314,-0.5241436467607773,1.1679560066658383,-0.32133776024704935,-0.7475220528720243,-0.32522768246303985,-0.14309675688272924,"HD Supply Holdings, Inc.",6,4,1,1,0.18296942149362969,0
DVN,2014-03-31,-0.5147929487336145,-0.1996761513813778,2.280770931069346,-0.45522196630417416,-0.44389631948571956,-0.5474671328542915,-0.54442501498139,-1.1538153241930753,-0.3143118928121878,-0.7636586564875069,0.43242065524842593,0.5659889070219184,Devon Energy Corp.,6,5,2,2,-1.2876535285894743,0
OMC,2015-03-06,-0.8977915282770771,0.33342049267093454,-1.0409273745073149,0.05107872260851617,0.062054697697154736,0.175078616850232,0.038539822358202365,-0.06237675751551207,0.5658722678698529,0.18382873680728476,-1.1004855615483358,-0.5155801440815054,OMNICOM GROUP INC,1,8,2,2,0.5477037560481193,0
CDW,2013-11-26,-0.2821245384841319,-4.548645300184126,-1.090927935843415,-0.4952191974160329,-0.4838659268923435,-0.631145296177071,-0.512216159410306,1.3594969985637062,-4.72935599101066,-0.7077863463141096,-1.226138395753637,-0.6088654747391757,CDW LLC,6,4,2,1,0.31782448555071163,0
PEG,2012-06-15,-0.3681320799634492,-0.040846891208460995,0.5508257990800027,0.8263260700197895,0.8367666279404468,0.7919671458276409,0.5255370744794089,-0.8191737181037299,0.011874029846719316,0.018444620138624045,0.9978544866922876,0.7682486077704163,Public Service Enterprise Group Incorporated,2,9,2,2,0.18296942149362969,0
SYN_0_0000002,2013-01-13,0.1372536239287856,0.21708459241916422,-0.21690910846482314,-0.7509224762493911,-0.5159791359351011,-0.7684463669542687,-0.6268813369148951,-0.4406249041462569,-0.7063976567222117,-0.9840798383023897,0.2774476289950849,0.3063397178442573,__SYNTHETIC__,4,6,2,0,0.3423269109542846,1
XOM,2014-09-26,-0.7757002638614473,-0.7259894090617238,-0.8272621850768884,0.29655350826268845,0.3118117877815549,0.4715332096133189,0.2115471276249109,1.1324922362997158,0.34477519730701306,1.4865983627084747,0.2536897543887565,-0.2273608565389157,Exxon Mobil Corp.,6,5,2,2,-0.3293178955710125,0
